"PG.ProteinGroups","C_1","C_2","C_3","C_4","C_5","C_6","C_7","C_8","C_9","AA_1","AA_2","AA_3","AA_4","AA_5","AA_6","AA_7","AA_8","AA_9"
"O75410",-2.05405017081354,-1.63693905972575,-2.62829203229498,-2.26161919540956,-1.91318694755476,-2.29818514890203,-2.37063554996827,-2.08189247883409,-2.54460735090502,-1.91179826840179,-2.49526195416159,-2.29130826207252,-2.08185729264636,-2.63623650668638,-2.54829673335212,-3.15170841213286,-1.83592799575382,-2.49116780558476
"O75436",0.555581383874422,0.046307632677598,0.0356250763687971,0.433321826780372,-8.38301091317106e-05,0.433746919695157,0.391121166487231,0.236437502471254,0.333917510034542,0.698487037225258,0.652453969248338,0.672147564908517,0.331040478556684,0.448251409413764,0.400899087258823,0.550028971929136,0.500691767797912,0.382800172235406
"O75439",NA,-1.94521567003948,NA,NA,-3.67712785238194,NA,-2.76284086875134,NA,-2.58197583343977,-1.13654140941353,-1.53370054186632,-1.17435281246028,-1.64876968702945,-0.925724714620467,-1.46464446119975,-1.05494460991688,-1.38970450593822,-2.10781045132798
"O75493",-1.62135987074654,-1.00743484101412,-0.702477833442074,-1.17501432800641,-1.27882336237338,-1.6676340422536,-0.330684833391361,-0.409215175118206,-0.56999006963892,-2.95075945956966,-1.35108459898972,-2.13379170661424,-1.73548162264246,-1.39134329960343,-3.10236469315136,-2.86321633151973,-2.47871171795195,-1.76540885123434
"O75503",0.782194320666957,0.721910918897708,1.1639506205969,0.946551541434665,0.561487164947776,0.678593743985536,1.21566161520967,1.17480378802982,0.87552087618657,0.0447765779149965,0.363833515149471,0.457783250932865,1.23678347579867,1.12636716735719,0.311494017593958,1.12815327731009,1.43117896493268,1.67869746298233
"O75506",-1.94065906863285,-1.92800650960769,-1.15699798722404,-1.44051185314336,-0.814665845440031,-1.7376643018449,-1.86484466882861,-2.49224322522879,-1.81105489231934,-0.702725388738942,-0.878219418265201,-0.609974441608278,-0.0199907451285206,-0.369730328397507,-0.376107269753321,-0.864826864177997,-0.152120249077354,-0.662750800813641
"O75509",3.12409377908857,3.10152946639539,3.25228579869043,3.40978908413653,3.35220129120473,3.13869589687806,3.64269388261107,3.49630748653428,3.56192333700554,1.84938443990105,2.17288979348244,2.05700905277542,2.40428628434257,1.93855943403439,1.63552590375837,1.86554037871396,2.31490866050505,2.64864977182903
"O75531",2.07350000762252,2.01332043215901,2.27017137279161,2.48657662622378,2.44176051234267,2.26504875734933,2.06518585035183,1.02512814725399,2.05797461866762,2.73330973630456,2.49882477302906,2.66152051905695,2.39675738494822,2.22324642472343,2.10880908299361,1.927787067657,1.97273938811724,2.58757186216585
"O75533",-1.90578314915573,-1.79149884642932,-1.71700114027342,-2.09256110085451,NA,-1.51596204366452,-2.26064407136753,-1.59292627890794,-1.07136891764632,-0.552355759520859,-1.31478428879285,-1.61073244866114,-2.60927119594257,-1.91145244978353,-1.20966804883614,-1.42682862909914,-2.46608552155458,-1.97187243639286
"O75534",-2.67115255204974,NA,-3.34468226900164,-2.69810728410002,-2.29057429341398,NA,-2.76933644594415,-2.82194265314455,-2.78061206298515,-2.0328010354266,-1.99619686671382,-2.18751518672035,-2.3619951428127,-2.52473246120236,-2.02665544386381,-2.18314135127362,-2.3457871547831,-2.07443529084936
"O75581",-0.851585521913815,-0.315423489387138,-0.429607124269298,-0.957535493888972,-0.459483580524942,-0.87202756710469,-0.00812333191185388,-0.488639776983771,-0.365729246153757,-2.05420391733465,-1.76025030922153,-2.3468478423972,-2.44557319132223,-2.13073449276891,-3.05838223310753,-2.24063786923944,-2.58349391275545,-3.12768423090732
"O75607",-3.16516662712776,NA,-1.83265402464093,-1.07339998793618,-1.75463517060684,NA,-2.20342532862613,0.2617693238771,-1.15803150085419,-0.801360549790408,-1.27784542862731,-1.51153851023879,-2.04227893049382,-2.7417662765812,NA,NA,NA,-2.88696822754607
"O75608",-1.53018823829017,-1.46927049886086,-1.32893442245599,-0.940326321185927,-0.674878733405045,-0.915715584155284,-1.24214334621381,-1.01570014643,-0.885054490078185,0.335672209330857,-0.0318655901991072,0.511150765083928,0.0694143746789404,-0.528852332119646,0.418513135960398,-0.111390554775097,-0.0380133869536436,-0.1894111120865
"O75629",0.837116420005149,1.49248559401105,0.662449120903581,1.32099248686942,1.85339514506516,1.71189854613264,1.30210870953135,1.89126572981236,1.12860535884926,0.105239935953957,0.0914448010301676,0.0450920735239873,-0.129599300943154,0.365359356235176,-0.215419524295417,0.549931742013481,-0.233070657207669,0.519848125988529
"O75643",-1.25716150712396,-2.19421629004124,-2.08230692458437,-1.76453563056164,-2.05803762084002,-1.83125178319086,-1.51519870454413,-2.4681159591908,-1.35488714002777,-1.28592670022563,-1.33791088667248,-1.38830052415897,-1.40238706326211,-1.75188232828844,-2.06447479017157,-1.66423256731165,-1.51431173717162,-1.90655007580641
"O75663",-0.649290307026942,-1.00217288868397,-0.389374406811012,-0.89009896063725,-0.26552799749552,-0.720528324553528,-0.495942496858067,-0.521989711448512,-0.421818410252826,-0.368255678953297,0.313858441389097,0.103902883487226,-0.208221513390725,0.12540307488992,-0.509242458089284,-0.271672252320307,-0.0463392521994432,0.0303553284484188
"O75688",NA,-3.01272166530101,-2.81393139294799,-3.04864387430476,-1.21921473070806,-1.86351741476055,-1.75655582107458,-2.46193494750797,NA,-1.49641516441286,-1.59302532328908,-1.74342899978456,-1.2916978855824,-1.31721864532957,-1.3565692292613,-2.84883166422676,-1.39685622357653,-2.08642393412975
"O75718",1.73319273301928,1.89051903472893,1.86243406336286,1.49743134266178,1.54378584065318,1.28198964545618,1.59532170101702,1.35853107743112,1.3813479562786,0.0569445852305979,-0.285172404490215,-0.0716759578652848,0.0410036267252423,0.257715355206811,-0.209924344859344,-0.0360020716006382,-0.307292009496535,-0.126447050586808
"O75752",-0.481264061565641,-0.996163737287647,-1.2344845042708,-0.199325374824626,-0.981961175446206,-1.25097477000327,-0.529018270117435,-0.985675232573109,-0.552120839776872,-4.08681294170728,-3.68414627963694,-2.49811316525698,-2.07172824170107,-2.78563764832409,-3.00725213445439,-3.19961438823556,-2.14732814623767,-2.11013470354779
"O75787",2.39927847105907,2.62584808335896,2.75631148552506,2.78653774500252,1.81356380160638,1.63988809425928,2.86393157792273,2.45020247121201,2.72029953240107,2.2227540138057,2.2352420640742,2.31906435591178,2.51811293143525,2.58192285608913,2.375599347491,2.16142474240759,2.62464131118692,2.37656906561922
"O75821",-1.48463834625062,-2.12508260611555,-0.217027212415658,-1.06884419820642,-0.776850623739286,-0.9447391267762,-0.963371508132981,-1.32417977779472,-0.81027768087164,0.247830197908854,0.105067461426843,0.0966200839042575,-0.16042025396151,-0.139982677530055,-0.167592433291611,-0.162992381485669,-0.27633757755671,-0.0639838638192867
"O75822",-1.08575099238348,-1.08107791642679,-0.648004783911427,-0.435936946009802,-0.394599765849796,-1.0043589500545,-0.753438738448867,-0.762564743109579,-0.766536464546498,0.261502536569168,0.199496446648331,0.288799883234605,0.189573192163108,0.307826989960779,0.142520766480557,0.11961791731121,-0.038659038317677,0.37735400870435
"O75828",0.582558801386396,0.92356084855896,1.52928746884853,1.32174163571503,1.29309708454778,1.12377989838891,0.944656515875362,1.13679309901485,1.20748027005319,1.57394303371379,1.28520895880116,1.44616257657302,0.997650800768136,1.34006595286428,0.980912450943125,0.583863802918026,0.0716423636703603,1.06941033936305
"O75832",-2.1862897493054,-1.59048811341295,-2.08976127452503,-2.80849285162,-2.70779562699274,-1.94568945702495,-2.7498795373444,-2.49081951255242,-2.20564624959211,-1.47562967079261,-1.81957502629555,-1.44913278094887,-2.93239984512144,-1.95968809096988,-1.83672456907735,-1.70166944792918,-2.27378176355798,-2.26151985103544
"O75843",NA,-3.42774662064778,-1.86401240032976,-4.3280726245763,NA,-2.28184422883115,-3.61452618736363,-2.78803841725997,NA,-1.67681791716106,-2.25945683686867,-1.62564233483905,-2.25937562318928,-2.54146191993182,-2.94125522400214,-4.03444388979167,-2.03860980070443,-2.23268372703379
"O75874",1.6185103879291,1.92122412247549,2.4522725925561,2.17564431997641,2.11327215001343,2.01919297937936,2.10414690959705,1.8078723609193,2.0911535787899,2.45736886410446,2.82416554285709,2.88275886335257,3.07175394235268,3.10887706373412,2.76637553337739,2.62403350116059,3.01565995020109,2.81531089245095
"O75880",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57724298085384,-2.12803522064754,-1.44010186852069,-0.86843664741937,-0.92674973919305,-0.464549819672214,-0.692295631903654,-0.809203110930157,-0.858686036727972
"O75882",1.77531646728745,1.73180549217296,1.94340294884533,2.05893650220222,1.70976348024498,1.80576350350034,2.12533631318692,2.01943108009109,1.93684761690749,0.607411469630296,1.00689396425066,1.06182291515885,1.41317089231463,1.14275192598115,0.728391754291955,0.998645960095423,1.42608773364173,1.42996558680919
"O75884",0.00158559485779897,0.598279719071433,0.406517959011742,-0.141844824774497,-0.887414755720191,0.0552441833409443,0.190189905579864,-0.863541800528147,0.00118610165755051,0.394818799139706,0.855113058378318,1.2371951800327,1.47914298263683,1.38701423673012,0.994571266273027,0.805944546335677,0.842405041029117,1.42176102229945
"O75935",-2.20130726593718,-0.54825367899439,-1.90643460675347,-2.76750446104819,-1.00241718345479,NA,-1.98564232946038,-1.14726004312374,-1.90953504095836,-1.16188646514547,-0.862384020436922,-0.788381955408417,-1.48722023153491,-1.2950494930563,-0.946001272240758,-1.34355367221761,-1.17510218594856,-1.5585789226399
"O75937",-0.00921916745149609,-0.651583362449488,-0.00438370318533465,-0.180800974801651,0.385362897436593,-0.139694445992513,-0.17593365919662,-0.309709984118323,-0.776484385034003,0.40451591371381,0.132807943936259,0.447863045007026,0.0970693735450023,-0.648276082501893,-0.129319082569287,0.190511390318305,-0.0334929450551762,-0.215892584398317
"O75976",0.843706019743511,0.564859130282434,1.03020566645104,1.00198742375116,0.862731551930956,0.89657358159659,1.26025550658588,1.09293798709305,1.13217572554381,0.968688983958671,1.74300178589058,1.69495196815247,2.06229953286677,2.04584394097153,1.46830205646428,1.67122444994354,1.96798107611811,2.12848971975248
"O76003",0.216674834605588,-0.0434722749931922,0.448812038022288,0.235922544188398,0.288868858197961,-0.0877440552742712,0.237401732065713,-0.291676357101171,-0.0170188452896642,0.307371755229248,0.647235770299783,0.464583760801109,1.156573314233,1.1780452287016,0.882388473839551,0.920453947524877,1.20160438205343,1.01950517842467
"O76009",-2.80470067052006,NA,-4.43797858615967,NA,0.888748625164348,-2.61326465611861,NA,-3.64100244694484,-2.98447593126465,NA,NA,-5.49210836025728,-4.35162671898746,-5.1195741359866,-3.39718858264003,-4.44951221087506,NA,NA
"O76013",0.099988547308401,0.0856788062246974,-0.676570647919326,-0.985329077447997,0.509867699127211,0.0429369491705582,0.119799075039158,0.0859968508124744,0.547304634200332,-2.1128736105405,-5.29213439826188,-2.40213958936053,-2.89358152850177,-1.33502682599361,-1.55848613196644,-3.00264080057558,-2.04576418492616,-2.15137729647669
"O76021",NA,NA,NA,-2.43034574397937,NA,-4.14346794705762,NA,NA,NA,-0.787605836476417,-1.86463895536111,-2.35978360063445,-2.61288179417043,-3.87836280864994,-2.64954572850417,-2.41809562733307,-4.28668647194173,-3.08359463009908
"O76054",-2.8679336755525,NA,-3.9281184803652,-2.78951007486704,-4.88346611136328,NA,-4.38155104764759,-2.4844284741083,-3.82310850884488,-2.77274991553496,-1.81874352009697,-2.01116064725367,-1.69620729819411,-2.0247738935032,-2.06735193546562,-2.4860513675334,-2.03840451442142,-1.60979231848511
"O76071",-2.52639233376488,-2.13253222192361,-2.90672754133918,-2.04064630040944,-1.86391234927554,-1.42671501702882,-2.37994156360872,-3.09760063028896,-2.03135649219706,-1.59724280733698,-2.21673201786185,-2.8324924928472,-2.70649145085404,-3.12097237052831,-2.49116043390518,-2.77110464448321,-2.24013364276591,-3.86018412581833
"O76096",1.61460171555618,1.87923299227889,2.07312549389286,1.84622541891655,1.68953012692799,1.54902545335599,2.03329504804856,1.81496101199714,2.23037581239046,-1.52074515838585,-1.56977786969736,-1.60607404513975,-1.50722699991997,-1.21201689972413,-1.22294779097869,NA,-2.17602423269488,-1.35531167849703
"O94760",2.3291567595494,2.32517738572615,2.72102928750608,2.45261690771982,2.74610121259359,2.45182025958232,2.56458188734413,2.38382374478841,2.52148441274938,2.58670774996182,2.64313314803199,2.91682309580664,3.11312413945383,2.8445204562254,2.64220117785541,3.13532851825266,3.06252194029275,3.21038226132073
"O94766",0.017068082825606,-0.0273055227543093,0.302754801727826,0.0232642837258688,-0.116479408003842,-0.207410781279458,0.398468716498815,-0.484948474947842,-0.0112437570772403,-0.679708465192502,-0.269541165645188,-0.345908888572217,0.322414610751427,0.296841973691274,0.0592865579363764,-0.343153834825717,-0.127909549851113,0.0585095646524874
"O94804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.01249936860262,-5.51435171449522,NA,NA,-2.68850194655198,NA,-3.99909060525376
"O94813",0.715432545884795,0.408244867325626,0.526462420117195,0.17954683257055,-0.00622085559777297,-0.384048353040033,0.317151255323346,-0.582089388357971,0.2416438055344,-0.8690042994528,-0.191296374310284,-0.405904866898795,-0.349063104328133,-0.724080639533362,-1.07580971208935,-0.993433378891512,-0.525354332127592,-0.581206086558896
"O94826",NA,-4.11322636996717,-4.04606583586968,-3.62145307528335,-2.56968833292953,NA,NA,NA,-5.25355078470775,-2.66456249677314,-2.95251815746812,-2.11376738523415,-2.58138584644056,-2.45409535785156,-2.51919161214906,-2.44218669264223,-2.70756853373621,-3.15099219410609
"O94855",NA,-1.45756298623647,-1.31186326323158,-2.01424751085662,-1.96903727829827,-1.69050240725819,-3.94823689452678,NA,-0.644970559348375,-0.459195702789492,-0.537870933373731,-0.711743671652616,-0.715256730654596,-1.85273057261786,-1.09971654204567,-1.93289731845831,-1.73585056563064,-1.71107608781007
"O94898",-1.17231032353227,-1.12771176548658,-0.641013433655566,-0.844640126944231,-0.501161547873243,-0.963042931911721,-0.133466330575985,-0.825913812950279,-0.739087715877184,-2.62743423110927,-2.00246308258833,-2.03159945166621,-1.68906596137135,-2.56422905798019,-3.05251691757153,-2.06596096789037,-1.98830797781086,-2.3152002556379
"O94907",6.63519393869506,6.71368079185169,6.82405845081085,6.48473255290603,6.56913693764078,6.58503392930148,6.77302142028465,6.75170734434358,6.81347639990332,5.0292527199359,4.81188994001982,4.73961004231878,4.61833718755737,4.66514488176261,5.02452224148778,4.96895689338253,4.76349218802106,4.90640565107333
"O94910",-1.47742235431059,-1.57707621752111,-1.63359957763214,-2.55650680770774,-2.8428295057936,-1.55410444156394,-1.61825881651674,-2.055076553711,-1.24484191157215,-2.93463866330548,-4.17717916390652,-3.59760878466173,-3.44994720078494,-2.57049501498896,-2.66044461562649,NA,-3.78669695361628,-3.5584980264119
"O94923",0.0873097354918428,0.257881438219393,0.432247794426321,-0.19776046902926,0.122384251879248,-0.176625010975066,0.325223985272384,0.089173468516174,0.379006064295201,-1.4800107782734,-1.31238933158238,-1.37248558908058,-1.87892615165877,-1.73093308506651,-1.94365104529799,-1.55799993688251,-1.13602806654964,-0.939218476600148
"O94973",-2.6562685569023,-2.89190261029998,-2.61637267895115,-1.80518453097611,-1.66643164633881,-2.02587669559863,-2.21043867412407,-1.31219120549318,-2.00415685308961,-2.78782407280081,-2.4958235215797,-1.95088319280849,-1.54890992786588,-1.58970774470774,-2.46523485190047,-1.97585823311203,-2.18984501331835,-1.39214532364632
"O94979",-0.9951487727231,-1.57471029470484,-1.30902078287889,-0.801614499275999,-1.67544004449315,-1.47822272900654,-1.49179102534368,-1.44511907432877,-0.741690619601328,-0.826534121309217,-0.733837908058469,-0.777929428418431,-0.733577242691771,-1.29878810159337,-1.01351047824513,-1.20525636703768,-0.685583281169282,-0.697214762958824
"O94985",6.72861393437539,6.80662586764295,6.90562336020157,6.93804916625578,6.78559892073674,6.57846197943641,6.89295979203454,6.8725520620012,6.86626010470913,5.04593861810918,5.60502122914363,5.5300493432781,6.00245856101612,5.9483424891859,5.3470013615058,5.56439180610483,5.92341896707054,6.07252964904856
"O94992",-1.15367175835976,-0.174067334537543,-0.829153089940002,-0.31120230770682,-0.0419143926613348,-0.290233678298989,-0.194707036329016,-0.836679051044577,0.00281692561524949,-0.435273126757068,-0.226560467505388,-0.376380873130019,-1.96209361740802,-0.995932791185619,-1.2145475204959,-1.33198750900936,-1.60393426858394,-1.43739468506463
"O95084",3.68863407816833,3.86173527689296,4.34120375189725,3.67561946641642,3.93761911062212,3.83639433668903,3.98271459988312,3.78418562710626,3.87326901324053,3.71700921045635,3.31143583932447,3.39762575924822,2.90692015234284,2.9686039392521,3.72825700276512,3.40042040724134,2.90006482033654,3.12448464319066
"O95150",-0.0416665640173228,-1.30583094032827,-0.2448480588581,-0.749702402596305,-1.00480101707535,-1.73014014185152,-1.21106447685826,-0.10679707832956,-2.03096229990504,0.019556839270189,-0.0138106405116822,-1.01758750886794,-1.73227332677981,-1.1416458694346,-2.66595928367692,-0.678877268275597,-1.48747813348901,-0.555447936173969
"O95159",-1.41142628545325,-1.37343906823579,-0.484502516470407,-0.83964170870706,-1.66537196749027,-1.24994719512558,-0.850113101558925,-0.624142624016876,-0.792969579696941,0.635224467786468,-0.059637785682682,-0.0567336712847464,0.228051074066091,-0.157041770230899,0.147579530622009,-0.616052982176788,-0.562417827127262,0.242307551753818
"O95166",-1.69839606630158,-4.21670925010349,-0.768191498777342,NA,-1.04814801539761,NA,-1.67667903846974,-0.919501663254372,-2.59316008921871,-3.10671841555938,-1.55938296834729,-2.31225540323412,-2.20347335287411,-3.13971971775005,-2.54698797571474,-0.91190625245034,-2.62252826480603,-2.08813676355558
"O95197",-0.857948542435064,-0.799671886972457,NA,-1.80112152389815,NA,NA,-2.33895940385208,-1.34113940911027,-1.57292895870911,-0.496145598673773,-1.23065619556669,-1.60559898100864,-1.69055006066746,NA,-0.293156711535568,-0.635609362704379,-1.774284930841,-1.38784977051013
"O95292",NA,-0.737868625172363,-0.99675309497156,-1.45101000445986,-1.92627513190882,-2.34483061513592,-1.54561179689841,-2.47739451256775,-1.28236861036661,-1.61206597364434,-1.74657188457739,-1.29720946442781,-1.19365949344339,-0.678578920783373,-1.71063073275627,-1.15829520120002,-1.43426717068894,-1.27014067967586
"O95297",0.247377919156703,0.745751804840545,0.975469010050741,1.07261416210808,1.34030800040839,-0.148658355449141,0.951398197856095,0.307552681870733,0.800861659262905,-0.207708858217218,0.55905771593536,0.387318050081531,0.857651902280514,1.03875814991029,1.09703616043132,0.536185951174655,1.17153942709479,1.22336748256625
"O95336",1.88254554484561,1.97646241293131,2.33531860087392,2.25760636705437,2.37386191844382,2.33756008118714,2.32112584569261,2.35732656661434,2.21875522263372,2.27826352866887,2.32654771098443,2.35354935505753,2.25357016929328,2.08654208854232,1.9686282073419,1.90055385202068,2.00998362454698,1.95948427877553
"O95347",-4.80996561056267,-2.00450859698949,-3.37359200231274,-4.24376979278326,-4.93194993586592,-2.86817170306516,NA,NA,NA,-2.20303611965597,-3.92900445357569,-2.75215567655473,-3.42686380129427,NA,-3.79976298680588,-3.76638516940183,-3.9858936462507,-3.40029888047709
"O95372",-1.78121629572348,-0.791859709484096,-0.755661858243751,-1.04010691143575,-0.827078301441025,-1.44449728254015,-1.65730936579175,-1.87081977759704,-1.04824200486159,-0.28170614716854,-0.695481232843543,0.0458178887771563,-0.436997398797402,-0.216922064293291,-0.379903147323452,-0.537725961146568,-0.494010565813993,-0.214884087593155
"O95373",0.851769240405584,0.873218825915123,-0.346364085116402,0.979664670096527,0.560582208057038,0.732220853532283,0.6263578583761,1.3171292014047,0.950853995850551,1.62134838670683,1.31709675933217,0.858307923480819,0.459089911584746,1.1337378243069,1.17648267508404,1.58754440538189,0.834479556219597,0.396862388572995
"O95394",-0.994808742645707,-1.2152640282593,-0.496347839140737,-0.639682876535118,-0.718531936762849,-0.747855899415588,-0.42944697919056,-1.44383828075437,-1.10954381169709,0.844098138708405,1.17762582812555,1.02585003680256,1.09116171212477,1.16956168479564,0.891431891440764,1.03741247443974,0.853745957026227,1.05637114358845
"O95433",0.213242787420082,0.712318409356614,0.625352893937572,0.488791396635143,0.636187797057103,0.857326751801255,0.761468607526922,0.719344277392009,0.864354195280933,1.67779101685342,1.49771817514618,1.41755436423587,1.78988439295965,1.48186929086523,1.62539305080229,1.5770331889664,1.48537536882779,1.78900204544291
"O95445",4.14340713977211,4.13597287334834,3.17283382473756,3.73132419204913,3.99843262068616,4.2511201371839,3.75401681044489,4.12733551015002,4.15656346504933,3.46188191186521,3.60598033630063,3.18752601399113,3.32563954061704,3.6792805581369,3.95305855423919,3.94046340835731,3.49925337114045,3.53776932853064
"O95456",NA,NA,-1.78034974321003,-2.51453820071669,NA,NA,-2.27419340601313,-1.90374260125067,-2.0162585765391,-2.15307712074574,-2.00688717743214,-1.35660658622704,-1.50073241080074,-2.72301372483811,-2.09524261458073,-2.15422020192903,-2.62131550456525,-1.85126788391429
"O95466",NA,NA,-4.35834417865166,NA,NA,NA,NA,-3.33503326686304,NA,-6.0578036469479,-1.85167853405783,-1.96319554868963,-2.83329920602726,-4.00804204086816,-2.28006756366193,NA,-3.99226086387489,-2.47311573028542
"O95479",-3.03019868191041,-2.65637796374643,-2.75695768210345,-3.80530111441238,-2.22259440898304,-3.03237102297862,-2.25470111772774,-2.07451510152035,-2.13441358781322,-2.64339332222623,-2.59064674864682,-2.24693409646481,-3.49135300776518,-3.28631933765413,-4.74066970059658,-3.37548057931953,-2.58746109200014,-3.11086170961851
"O95486",NA,NA,-2.75293581485845,NA,NA,-3.04758453403203,NA,NA,-3.09879818899111,-5.47001978697635,-3.76460527104965,-6.40859229346816,-3.69766757293731,-4.08003037814452,-6.54203658175875,-5.00169750227745,NA,NA
"O95490",-0.778287927214977,-0.759640359439564,-0.211389016711328,-1.17298674151756,-0.670139578508881,-0.885392847036592,-0.749595968890908,-0.254676107287468,-0.682791102413762,-2.78180700930435,-2.06892453398426,-2.13826385055734,-1.26178014027176,-1.78246844932497,-2.12961022846993,-1.55787221204739,-1.39179239578903,-2.38009407904059
"O95497",3.72502546791888,3.78691284329121,3.03399838092189,3.38919430724308,3.46194258923321,3.77711044589736,3.30295771805317,3.58529634022615,3.72716733674172,2.82014103234001,2.18724681678328,1.31341777861459,0.410786602589541,2.4354992500056,2.02194851676703,2.43611661194445,1.00148305271373,0.880064451963301
"O95498",2.34951777201927,1.22723961452891,1.94882811121078,1.86277333900633,2.2058674421243,2.33268136457998,1.65490231825764,2.64828312542607,1.99689609722584,-0.164259916857752,1.3202327639102,0.0963988954323103,-0.340187877524279,1.79774567265193,0.917246629516711,0.171693039238807,-0.41505105466824,-0.174563362042083
"O95571",NA,NA,0.701446004811269,2.45768789849676,-0.311632587796408,0.81668290261794,NA,0.83341068070977,0.0293384141782767,-2.04407044362246,-1.14262578756226,-1.95263094542331,1.00498005575818,-3.2244609969138,NA,NA,-2.60619168693157,-0.619464462020589
"O95630",-1.55530486436956,-2.07656484589993,-1.6406403178997,-2.06171820526885,-1.73746402763543,-2.64685940922187,-2.33561575372191,-2.24609817472773,-1.73423091861716,-1.43508934267974,-0.854769304089217,-0.807170010436017,-0.701775616093045,-1.38160953589428,-1.03436969484376,-1.53987196744834,-1.2551177243525,-1.387274927422
"O95633",-0.392114815527471,-1.0872018479189,-0.519331937227805,-0.716903677159067,-0.377474827396226,-0.980867137148199,0.19413490728577,0.0338330721998652,0.10040122659756,-1.0058851866411,-0.278171797349104,-0.804996717489496,-0.3511298827473,-0.971213863850949,-0.978182744356936,-0.633636638417321,-0.61461291716507,-0.799769312639124
"O95747",0.417591966940817,0.448427018142853,0.81726124033899,0.591202255287,0.512140598632602,0.699206378768107,0.294103900576269,0.250405905561534,0.170139456801941,1.29677024271694,1.32159996251121,1.41980431481324,1.10761259490345,0.727281154457446,1.09235406923626,0.825825374194784,0.747878594318102,0.742972664660305
"O95749",NA,NA,-3.41036804965179,-2.93988582886252,-1.88154270295706,NA,NA,NA,-4.59741797463318,-1.84519330342996,-1.54814144192815,-1.28931319288997,-1.75963248668936,-2.15354300312132,-1.66636146443023,-2.85843825515459,-0.942124502598438,-2.07914550304674
"O95757",-1.16918384837844,-1.51513229184593,-0.786479392292183,-0.85434205727304,-1.2469849306374,-0.747335967199569,-1.02291433637921,-1.37323791151206,-0.828238875026327,0.207782765604584,0.255046757327204,0.215850260064212,0.0945743739077152,-0.373651680941568,0.200725891557742,0.364202865440687,0.0462500644332273,0.0832763955803699
"O95760",-4.55352289709766,-3.12952406017114,-1.94671431827273,-2.06180004016519,-2.40660610695306,-4.06686926433874,-3.13148526564408,-1.25861525212828,-2.6161777170856,-2.18576229387106,-1.98605623629768,-2.36449248550675,-3.66284617088566,NA,-4.40918374677978,NA,NA,-4.08803189135837
"O95777",-1.24076994010325,-0.809446498900077,-0.854986554022344,-1.62923230712246,-1.3729775754236,-1.40039674988473,-0.778413074767209,-1.27427492953343,-1.17291186720524,-0.236936765391885,-1.00326264247017,-0.320276044446814,-0.86878004791753,-0.956574845339701,-1.27263720328868,-0.862622630272991,-0.742777300104585,-0.62086530182668
"O95782",4.61673980231933,4.07827917442664,4.47481954480068,4.29949856908272,4.27110070938422,4.37563194652302,4.52942609722767,4.57601942983101,4.4285857890392,4.86407248004871,5.07343906000663,5.21644692041331,5.26465252188241,5.20017207425938,4.98699690373141,4.83671049391465,5.0451530104977,5.02448195053176
"O95793",-2.7102164480332,-2.44912805571242,-1.68357335334195,-2.00518010326333,-1.62414762979387,NA,-1.31478826196906,NA,-1.67202507367304,-0.861367690895757,-1.16361585560171,-2.15381243538725,-1.11155359743377,-1.52743189835587,-1.61184527410586,0.760127812063539,-0.631885547036821,-1.22846661166391
"O95810",NA,NA,-2.30022811211432,-2.65669819649258,-3.45317725940636,NA,-3.19873415582075,NA,-2.7483276732824,-2.02447767793895,-1.84167955876816,-2.38185888190217,-2.43486773205927,-2.63321300952671,-1.79997506083604,-1.47818489001657,-1.71235937614399,-4.09780841833228
"O95816",-2.31693472301137,-2.41264365147098,-2.2219299600825,-2.56323814456682,-3.11876323169525,-2.6260515333263,-2.63384233569658,-1.66567954221328,-2.23516240257439,-1.83636086208753,-2.64504906422997,-1.87292268671935,-1.95094869015858,-2.99367561148826,-1.80242164230111,-1.97415717529705,-2.1107709553282,-1.88411165857301
"O95817",-2.36865276022439,-1.93689182902362,-1.18434062773435,-1.95270400764398,-2.57086825838699,-2.82341872785844,-1.44127115435359,NA,-1.87603373694087,-0.950828005182715,-1.43087845265117,-2.11376044521952,-1.75582394334378,-0.997138953025631,-4.09770600811603,-2.23304124800102,-1.96461726297697,-1.93700449528926
"O95831",-0.78483139287537,-0.65677897218291,-0.629525763284168,-0.357938386104859,-0.271908733975517,-0.735351244708294,-0.636397381902547,-0.722997134163377,-0.714488062573587,-0.322283482200135,0.227157181119251,0.129409507093884,-0.63308355200268,-0.836264599735285,-0.724485291290954,-0.621973123133559,-0.705039541428031,-0.532452352240976
"O95834",0.932517091068297,0.925174725286462,0.830363060723201,0.764105784444842,0.804891215852464,1.14531278204615,0.756197636950741,0.936874302890397,0.862364260698184,1.31414611127388,1.60986269042097,1.51877412348446,1.57676084011573,1.64932977453851,1.58897937377134,1.42203327149943,1.64214342666917,1.37793689785692
"O95837;P19086;P29992;P50148;Q03113;Q14344",NA,NA,-2.35696750468329,-3.27744966525004,-2.47587108389943,-4.26506616184801,NA,NA,NA,-2.52983655056599,-1.91209692368815,-1.34296907070813,-1.87308113366893,NA,-2.58231123666028,-1.53307261524963,-2.89021900289548,-3.16512352882359
